,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structure_cas.type,structure_cas,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
2217,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1002/PCA.2800040303,,
2218,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1055/S-2006-961415,,
2219,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1248/CPB.45.470,,
2220,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1055/S-2006-957726,,
2221,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1248/CPB.42.2452,,
2222,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1021/NP50098A004,,
2223,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1016/0031-9422(88)80198-5,,
2224,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1248/BPB.22.268,,
2225,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1016/0031-9422(92)80319-A,,
2226,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1271/BBB1961.52.1495,,
2227,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1021/NP50061A032,,
2228,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390668,literal,Stephania cephalantha,literal,DFOCUWZXJBAUSQ-WDYNHAJCSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,"(1R,14S)-20,21,25-Trimethoxy-15,30-dimethyl-7,23-dioxa-15,30-diazaheptacyclo[22.6.2.23,6.18,12.114,18.027,31.022,33]hexatriaconta-3(36),4,6(35),8,10,12(34),18,20,22(33),24,26,31-dodecaen-9-ol",literal,10.1248/YAKUSHI1947.101.10_951,,
2229,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104394552,literal,Stephania cephalantha,literal,OGJKMZVUJJYWKO-CYBMUJFWSA-N,literal,O=C1C=CC2(C=C1)C=3C(OC)=C(OC)C=C4C3C(NCC4)C2,literal,581404-1,literal,2810-21-1,en,literal,(+)-Stepharine,literal,10.1248/CPB.42.2452,,
2230,uri,http://www.wikidata.org/entity/Q15283564,uri,http://www.wikidata.org/entity/Q104394755,literal,Cocculus orbiculatus,literal,HUUXXMNWOPUALW-SANMLTNESA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=C6OC7=CC=8C(=NCCC8C=C7OC6=C(OC)C=C5CCN4C)C2,literal,580605-1,,,en,literal,Dehydroapateline,literal,10.1021/NP050082A,,
2231,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104394351,literal,Stephania cephalantha,literal,LYQUWRCDPNGKKU-LBPRGKRZSA-N,literal,OC1=CC=C2C(=C1OC)C=3C(O)=C(OC)C=C4C3C(N(C)CC4)C2,literal,581404-1,,,en,literal,Isocorytuberine,literal,10.1021/NP960381N,,
2232,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104394351,literal,Stephania cephalantha,literal,LYQUWRCDPNGKKU-LBPRGKRZSA-N,literal,OC1=CC=C2C(=C1OC)C=3C(O)=C(OC)C=C4C3C(N(C)CC4)C2,literal,581404-1,,,en,literal,Isocorytuberine,literal,10.1248/CPB.45.470,,
2233,uri,http://www.wikidata.org/entity/Q15227805,uri,http://www.wikidata.org/entity/Q104394489,literal,Stephania glabra,literal,DIHXHTWYVOYYDC-MRXNPFEDSA-N,literal,OC1=CC=C2C(=C1OC)CN3CCC4=CC(OC)=C(OC)C=C4C3C2,literal,581432-1,,,en,literal,"(13aR)-2,3,9-trimethoxy-6,8,13,13a-tetrahydro-5H-isoquinolino[2,1-b]isoquinolin-10-ol",literal,10.1016/S0040-4020(01)90908-1,,
2234,uri,http://www.wikidata.org/entity/Q15227805,uri,http://www.wikidata.org/entity/Q104394489,literal,Stephania glabra,literal,DIHXHTWYVOYYDC-MRXNPFEDSA-N,literal,OC1=CC=C2C(=C1OC)CN3CCC4=CC(OC)=C(OC)C=C4C3C2,literal,581432-1,,,en,literal,"(13aR)-2,3,9-trimethoxy-6,8,13,13a-tetrahydro-5H-isoquinolino[2,1-b]isoquinolin-10-ol",literal,10.1021/NP50022A007,,
2235,uri,http://www.wikidata.org/entity/Q15312728,uri,http://www.wikidata.org/entity/Q104394553,literal,Abuta imene,literal,FJMPJHSWPARBRY-UHFFFAOYSA-N,literal,O=C1C2=NC=C(OC)C3=C(OC)C(OC)=C(OC)C(C=4C=CC=CC14)=C23,literal,580059-1,,,en,literal,"12,14,15,16-Tetramethoxy-10-azatetracyclo[7.7.1.02,7.013,17]heptadeca-1(16),2,4,6,9,11,13(17),14-octaen-8-one",literal,10.1016/0040-4020(75)85084-8,,
2236,uri,http://www.wikidata.org/entity/Q50875434,uri,http://www.wikidata.org/entity/Q104247830,literal,Tinospora capillipes,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,581592-1,,,en,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1055/S-2007-969629,,
2237,uri,http://www.wikidata.org/entity/Q15227805,uri,http://www.wikidata.org/entity/Q104247830,literal,Stephania glabra,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,581432-1,,,en,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1021/NP50022A007,,
2238,uri,http://www.wikidata.org/entity/Q17804398,uri,http://www.wikidata.org/entity/Q104251609,literal,Triclisia sacleuxii,literal,NPNNKDMSXVRADT-UITAMQMPSA-N,literal,COc1cc(C=CC(=O)NCCc2ccc(O)cc2)ccc1O,literal,581679-1,literal,80510-09-4,en,literal,n-cis-Feruloyltyramine,literal,10.1016/J.FITOTE.2006.09.007,,
2239,uri,http://www.wikidata.org/entity/Q15227805,uri,http://www.wikidata.org/entity/Q104394486,literal,Stephania glabra,literal,QYEMUDHNCZHUKC-JTSKRJEESA-N,literal,[O-][N+]12CC3=C(OC)C(OC)=CC=C3CC2C4=CC(OC)=C(OC)C=C4CC1,literal,581432-1,,,en,literal,Corynoxidine,literal,10.1016/S0040-4020(01)90908-1,,
2240,uri,http://www.wikidata.org/entity/Q15227805,uri,http://www.wikidata.org/entity/Q104394486,literal,Stephania glabra,literal,QYEMUDHNCZHUKC-JTSKRJEESA-N,literal,[O-][N+]12CC3=C(OC)C(OC)=CC=C3CC2C4=CC(OC)=C(OC)C=C4CC1,literal,581432-1,,,en,literal,Corynoxidine,literal,10.1021/NP50022A007,,
2241,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104394753,literal,Stephania cephalantha,literal,VMBPWANOQIHTJG-IZLXSDGUSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=CC(OC=6C(OC)=C(OC)C=C7C6C(NCC7)C2)=C(OC)C=C5CCN4C,literal,581404-1,,,en,literal,2-Norberbamine,literal,10.1248/CPB.45.470,,
2242,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390670,literal,Stephania cephalantha,literal,IIQSJHUEZBTSAT-WDYNHAJCSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC7=CC(=CC=C7OC)CC3N(C)CC2)C=C6,literal,581404-1,,,en,literal,CID 5458555,literal,10.1248/CPB.45.470,,
2243,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104390670,literal,Stephania cephalantha,literal,IIQSJHUEZBTSAT-WDYNHAJCSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC7=CC(=CC=C7OC)CC3N(C)CC2)C=C6,literal,581404-1,,,en,literal,CID 5458555,literal,10.1055/S-2006-957726,,
2244,uri,http://www.wikidata.org/entity/Q3291604,uri,http://www.wikidata.org/entity/Q1003526,literal,Cissampelos pareira,literal,LODGIKWNLDQZBM-LBPRGKRZSA-N,literal,CN1CCC2=CC3=C(C4=C2C1CC5=C4C(=C(C=C5)OC)O)OCO3,literal,59219-2,literal,298-45-3,en,literal,(S)-(+)-bulbocapnine,literal,10.1016/0031-9422(75)80388-8,literal,CHEMBL157912
2245,uri,http://www.wikidata.org/entity/Q7608205,uri,http://www.wikidata.org/entity/Q104253123,literal,Stephania japonica,literal,HPWGRUBQQWPQKG-UHFFFAOYSA-N,literal,O=C1C2=NC=CC3=CC=4OCOC4C(C=5C=CC=C(OC)C15)=C23,literal,581449-1,,,en,literal,Oxostephanine,literal,10.1021/NP50040A028,,
2246,uri,http://www.wikidata.org/entity/Q7608205,uri,http://www.wikidata.org/entity/Q104253123,literal,Stephania japonica,literal,HPWGRUBQQWPQKG-UHFFFAOYSA-N,literal,O=C1C2=NC=CC3=CC=4OCOC4C(C=5C=CC=C(OC)C15)=C23,literal,581449-1,,,en,literal,Oxostephanine,literal,10.1016/0031-9422(75)80389-X,,
2247,uri,http://www.wikidata.org/entity/Q8352818,uri,http://www.wikidata.org/entity/Q104253177,literal,Cyclea,literal,BOKVLBSSPUTWLV-UHFFFAOYSA-N,literal,OC1=CC=C(C=C1)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,26916-1,,,en,literal,N-Methylcoclaurine,literal,10.1021/NP50101A020,,
2248,uri,http://www.wikidata.org/entity/Q10924773,uri,http://www.wikidata.org/entity/Q104390670,literal,Stephania sutchuenensis,literal,IIQSJHUEZBTSAT-WDYNHAJCSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC7=CC(=CC=C7OC)CC3N(C)CC2)C=C6,literal,581492-1,,,en,literal,CID 5458555,literal,10.1055/S-2006-958023,,
2249,uri,http://www.wikidata.org/entity/Q585717,uri,http://www.wikidata.org/entity/Q104253010,literal,Cocculus laurifolius,literal,DBPGJIUVRZHFCM-FOIQADDNSA-N,literal,O=C1C=C2C3N(C)CCC2(C=C1OC)C4=CC(OC)=C(OC)C=C4C3,literal,580575-1,,,en,literal,o-Methylflavinantine,literal,10.1016/0040-4020(80)88040-9,,
2250,uri,http://www.wikidata.org/entity/Q585717,uri,http://www.wikidata.org/entity/Q104253010,literal,Cocculus laurifolius,literal,DBPGJIUVRZHFCM-FOIQADDNSA-N,literal,O=C1C=C2C3N(C)CCC2(C=C1OC)C4=CC(OC)=C(OC)C=C4C3,literal,580575-1,,,en,literal,o-Methylflavinantine,literal,10.1248/YAKUSHI1947.104.9_946,,
2251,uri,http://www.wikidata.org/entity/Q49437130,uri,http://www.wikidata.org/entity/Q104394220,literal,Triclisia gilletii,literal,KGKLFRAJRDJKCD-UHFFFAOYSA-N,literal,N=1C=CC=2C=C(OC)C=3OC=4C=C5C6=CC4OC3C2C1CC7=CC=C(OC8=CC(=CC=C8OC)CC6N(C)CC5)C=C7,literal,581668-1,,,en,literal,"13,27-Dimethoxy-7-methyl-15,29,31-trioxa-7,22-diazaoctacyclo[19.9.3.216,19.14,30.110,14.03,8.025,33.028,32]heptatriaconta-1(30),2,4(34),10(37),11,13,16,18,21,23,25,27,32,35-tetradecaene",literal,10.1021/NP50014A003,,
2252,uri,http://www.wikidata.org/entity/Q15328200,uri,http://www.wikidata.org/entity/Q104394220,literal,Triclisia dictyophylla,literal,KGKLFRAJRDJKCD-UHFFFAOYSA-N,literal,N=1C=CC=2C=C(OC)C=3OC=4C=C5C6=CC4OC3C2C1CC7=CC=C(OC8=CC(=CC=C8OC)CC6N(C)CC5)C=C7,literal,581664-1,,,en,literal,"13,27-Dimethoxy-7-methyl-15,29,31-trioxa-7,22-diazaoctacyclo[19.9.3.216,19.14,30.110,14.03,8.025,33.028,32]heptatriaconta-1(30),2,4(34),10(37),11,13,16,18,21,23,25,27,32,35-tetradecaene",literal,10.1007/BF01945760,,
2253,uri,http://www.wikidata.org/entity/Q585717,uri,http://www.wikidata.org/entity/Q104375590,literal,Cocculus laurifolius,literal,OGJKMZVUJJYWKO-UHFFFAOYSA-N,literal,O=C1C=CC2(C=C1)C=3C(OC)=C(OC)C=C4C3C(NCC4)C2,literal,580575-1,,,en,literal,Stepharine,literal,10.1016/S0031-9422(00)84796-2,,
2254,uri,http://www.wikidata.org/entity/Q585717,uri,http://www.wikidata.org/entity/Q104375590,literal,Cocculus laurifolius,literal,OGJKMZVUJJYWKO-UHFFFAOYSA-N,literal,O=C1C=CC2(C=C1)C=3C(OC)=C(OC)C=C4C3C(NCC4)C2,literal,580575-1,,,en,literal,Stepharine,literal,10.4038/JNSFSR.V20I2.8073,,
2255,uri,http://www.wikidata.org/entity/Q1023664,uri,http://www.wikidata.org/entity/Q104201248,literal,Stephania tetrandra,literal,XQINTCORIZHGFD-UHFFFAOYSA-O,literal,OC=1C(OC)=CC=C2C1C=3C(OC)=C(OC)C=C4C3C(C2)[N+](C)(C)CC4,literal,581493-1,,,en,literal,Menispermine,literal,10.1248/CPB.48.370,,
2256,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104394746,literal,Stephania cephalantha,literal,KTAONUHTYCZKBS-FQLXRVMXSA-N,literal,OC1=C(OC)C=C2C3=C1OC4=CC=C(C=C4)CC5C6=C(OC7=CC=C(C=C7)CC3N(C)CC2)C(OC)=C(OC)C=C6CCN5C,literal,581404-1,,,en,literal,Norcycleanine,literal,10.1055/S-2006-957726,,
2257,uri,http://www.wikidata.org/entity/Q10938127,uri,http://www.wikidata.org/entity/Q104394746,literal,Stephania cephalantha,literal,KTAONUHTYCZKBS-FQLXRVMXSA-N,literal,OC1=C(OC)C=C2C3=C1OC4=CC=C(C=C4)CC5C6=C(OC7=CC=C(C=C7)CC3N(C)CC2)C(OC)=C(OC)C=C6CCN5C,literal,581404-1,,,en,literal,Norcycleanine,literal,10.1248/CPB.42.2452,,
2258,uri,http://www.wikidata.org/entity/Q15315738,uri,http://www.wikidata.org/entity/Q104389113,literal,Synclisia scabrida,literal,AFGMWONXXNDGGE-UIOOFZCWSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=C6OC=7C=C8C(=CC7OC6=C(OC)C=C5CCN4C)CCNC8C2,literal,581508-1,,,en,literal,Cocsoline,literal,10.1055/S-2007-969958,,
2259,uri,http://www.wikidata.org/entity/Q15315738,uri,http://www.wikidata.org/entity/Q104389113,literal,Synclisia scabrida,literal,AFGMWONXXNDGGE-UIOOFZCWSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=C6OC=7C=C8C(=CC7OC6=C(OC)C=C5CCN4C)CCNC8C2,literal,581508-1,,,en,literal,Cocsoline,literal,10.1055/S-2007-971616,,
2260,uri,http://www.wikidata.org/entity/Q15248194,uri,http://www.wikidata.org/entity/Q104394552,literal,Diploclisia glaucescens,literal,OGJKMZVUJJYWKO-CYBMUJFWSA-N,literal,O=C1C=CC2(C=C1)C=3C(OC)=C(OC)C=C4C3C(NCC4)C2,literal,580755-1,literal,2810-21-1,en,literal,(+)-Stepharine,literal,10.4038/JNSFSR.V20I2.8073,,
2261,uri,http://www.wikidata.org/entity/Q10877142,uri,http://www.wikidata.org/entity/Q104195737,literal,Stephania lincangensis,literal,QELDJEKNFOQJOY-UHFFFAOYSA-N,literal,OC=1C(OC)=CC=C2C1C=3C(OC)=C(OC)C=C4C3C(N(C)CC4)C2,literal,936212-1,,,en,literal,Luteanine,literal,10.1248/CPB.45.470,,
2262,uri,http://www.wikidata.org/entity/Q10877142,uri,http://www.wikidata.org/entity/Q104195737,literal,Stephania lincangensis,literal,QELDJEKNFOQJOY-UHFFFAOYSA-N,literal,OC=1C(OC)=CC=C2C1C=3C(OC)=C(OC)C=C4C3C(N(C)CC4)C2,literal,936212-1,,,en,literal,Luteanine,literal,10.1021/NP50064A031,,
2263,uri,http://www.wikidata.org/entity/Q10877142,uri,http://www.wikidata.org/entity/Q104195737,literal,Stephania lincangensis,literal,QELDJEKNFOQJOY-UHFFFAOYSA-N,literal,OC=1C(OC)=CC=C2C1C=3C(OC)=C(OC)C=C4C3C(N(C)CC4)C2,literal,936212-1,,,en,literal,Luteanine,literal,10.1248/CPB.45.545,,
2264,uri,http://www.wikidata.org/entity/Q10880795,uri,http://www.wikidata.org/entity/Q104375590,literal,Stephania yunnanensis,literal,OGJKMZVUJJYWKO-UHFFFAOYSA-N,literal,O=C1C=CC2(C=C1)C=3C(OC)=C(OC)C=C4C3C(NCC4)C2,literal,901056-1,,,en,literal,Stepharine,literal,10.1016/J.CHROMA.2011.10.022,,
2265,uri,http://www.wikidata.org/entity/Q17796369,uri,http://www.wikidata.org/entity/Q104390670,literal,Strychnopsis thouarsii,literal,IIQSJHUEZBTSAT-WDYNHAJCSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC7=CC(=CC=C7OC)CC3N(C)CC2)C=C6,literal,581499-1,,,en,literal,CID 5458555,literal,10.1016/0305-1978(95)00051-8,,
2266,uri,http://www.wikidata.org/entity/Q15322211,uri,http://www.wikidata.org/entity/Q104247830,literal,Arcangelisia flava,literal,MXTLAHSTUOXGQF-UHFFFAOYSA-N,literal,O=C1C=C2C(C=C1OC)=C3C=C4C=CC(OC)=C(OC)C4=CN3CC2,literal,580199-1,,,en,literal,"2,9,10-Trimethoxy-5,6-dihydroisoquinolino[2,1-b]isoquinolin-3-one",literal,10.1021/NP50023A011,,
2267,uri,http://www.wikidata.org/entity/Q585717,uri,http://www.wikidata.org/entity/Q104394552,literal,Cocculus laurifolius,literal,OGJKMZVUJJYWKO-CYBMUJFWSA-N,literal,O=C1C=CC2(C=C1)C=3C(OC)=C(OC)C=C4C3C(NCC4)C2,literal,580575-1,literal,2810-21-1,en,literal,(+)-Stepharine,literal,10.1016/0040-4020(80)88040-9,,
2268,uri,http://www.wikidata.org/entity/Q17796532,uri,http://www.wikidata.org/entity/Q104394553,literal,Limacia oblonga,literal,FJMPJHSWPARBRY-UHFFFAOYSA-N,literal,O=C1C2=NC=C(OC)C3=C(OC)C(OC)=C(OC)C(C=4C=CC=CC14)=C23,literal,581016-1,,,en,literal,"12,14,15,16-Tetramethoxy-10-azatetracyclo[7.7.1.02,7.013,17]heptadeca-1(16),2,4,6,9,11,13(17),14-octaen-8-one",literal,10.1021/JO00275A046,,
2269,uri,http://www.wikidata.org/entity/Q15249056,uri,http://www.wikidata.org/entity/Q104390670,literal,Stephania merrillii,literal,IIQSJHUEZBTSAT-WDYNHAJCSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC7=CC(=CC=C7OC)CC3N(C)CC2)C=C6,literal,581460-1,,,en,literal,CID 5458555,literal,10.1248/CPB.33.135,,
2270,uri,http://www.wikidata.org/entity/Q1152946,uri,http://www.wikidata.org/entity/Q104392623,literal,Cocculus,literal,HORZNQYQXBFWNZ-UHFFFAOYSA-N,literal,OC1=CC2=C(C=C1OC)C3=C(O)C(OC)=CC4=C3C(NCC4)C2,literal,26913-1,,,en,literal,Laurelliptine,literal,10.1007/BF00629835,,
2271,uri,http://www.wikidata.org/entity/Q15248194,uri,http://www.wikidata.org/entity/Q104251684,literal,Diploclisia glaucescens,literal,XTSYLJLNVWBIFH-IJYGRGDZSA-N,literal,O=C1C=C2C(CCC3(C)C(CCC23O)C(O)(C)C(O)CC(=C)C(O)(C)C)C4(C)CC(O)C(O)CC14,literal,580755-1,,,en,literal,24(28)-Dehydromakisterone A,literal,10.1055/S-2007-969388,,
2272,uri,http://www.wikidata.org/entity/Q10880795,uri,http://www.wikidata.org/entity/Q104394487,literal,Stephania yunnanensis,literal,BENXORZPKXUGMY-UHFFFAOYSA-O,literal,OC=1C=CC2=CC=3C4=CC(O)=C(OC)C=C4CC[N+]3C=C2C1OC,literal,901056-1,literal,17369-30-1,en,literal,Stepharanine,literal,10.1016/S0031-9422(00)80650-0,,
2273,uri,http://www.wikidata.org/entity/Q15330797,uri,http://www.wikidata.org/entity/Q1003526,literal,Cissampelos capensis,literal,LODGIKWNLDQZBM-LBPRGKRZSA-N,literal,CN1CCC2=CC3=C(C4=C2C1CC5=C4C(=C(C=C5)OC)O)OCO3,literal,580326-1,literal,298-45-3,en,literal,(S)-(+)-bulbocapnine,literal,10.3390/MOLECULES16043001,literal,CHEMBL157912
