,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
1128,uri,http://www.wikidata.org/entity/Q15335598,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis lycium,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106865-1,literal,palmatine,literal,10.1007/978-1-4614-0560-3_5,en,literal,3486-67-7,literal,CHEMBL206106
1129,uri,http://www.wikidata.org/entity/Q11109419,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis salicaria,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,107056-1,literal,palmatine,literal,10.1016/S0031-9422(00)82337-7,en,literal,3486-67-7,literal,CHEMBL206106
1130,uri,http://www.wikidata.org/entity/Q10912892,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis virescens,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,107183-1,literal,palmatine,literal,10.1016/S0031-9422(00)82337-7,en,literal,3486-67-7,literal,CHEMBL206106
1131,uri,http://www.wikidata.org/entity/Q818750,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis asiatica,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106433-1,literal,palmatine,literal,10.2307/4117899,en,literal,3486-67-7,literal,CHEMBL206106
1132,uri,http://www.wikidata.org/entity/Q818761,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis ilicifolia,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,60446839-2,literal,palmatine,literal,10.3987/COM-94-6909,en,literal,3486-67-7,literal,CHEMBL206106
1133,uri,http://www.wikidata.org/entity/Q4077990,uri,http://www.wikidata.org/entity/Q63399306,literal,Berberis sieboldii,literal,RKWHWFONKJEUEF-GQUPQBGVSA-O,literal,OC=1C=C(O)C=2C=C(OC3OC(CO)C(O)C(O)C3O)C(=[O+]C2C1)C=4C=CC(O)=C(O)C4,literal,107082-1,literal,cyanidin 3-O-β-D-glucoside,literal,10.1007/BF00579163,en,literal,47705-70-4,,
1134,uri,http://www.wikidata.org/entity/Q4078001,uri,http://www.wikidata.org/entity/Q63399306,literal,Berberis heteropoda,literal,RKWHWFONKJEUEF-GQUPQBGVSA-O,literal,OC=1C=C(O)C=2C=C(OC3OC(CO)C(O)C(O)C3O)C(=[O+]C2C1)C=4C=CC(O)=C(O)C4,literal,106735-1,literal,cyanidin 3-O-β-D-glucoside,literal,10.1007/BF00579163,en,literal,47705-70-4,,
1135,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q63399306,literal,Berberis integerrima,literal,RKWHWFONKJEUEF-GQUPQBGVSA-O,literal,OC=1C=C(O)C=2C=C(OC3OC(CO)C(O)C(O)C3O)C(=[O+]C2C1)C=4C=CC(O)=C(O)C4,literal,106778-1,literal,cyanidin 3-O-β-D-glucoside,literal,10.1007/BF00579163,en,literal,47705-70-4,,
1136,uri,http://www.wikidata.org/entity/Q15335996,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis lambertii,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106824-1,literal,palmatine,literal,10.2307/4117899,en,literal,3486-67-7,literal,CHEMBL206106
1137,uri,http://www.wikidata.org/entity/Q93013439,uri,http://www.wikidata.org/entity/Q72470867,literal,Epimedium grandiflorum var. koreanum,literal,OKOVXNDIKBDKAA-OIAFWOJHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C1=C(O)C=C(OC5CC(CO)C(O)C(O)C5O)C4CC=C(C)C)C=6C=CC(OC)=CC6,literal,77076145-1,literal,Epimedin A,literal,10.3987/R-1987-04-0935,en,literal,110623-72-8,,
1138,uri,http://www.wikidata.org/entity/Q93013439,uri,http://www.wikidata.org/entity/Q72470867,literal,Epimedium grandiflorum var. koreanum,literal,OKOVXNDIKBDKAA-OIAFWOJHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C1=C(O)C=C(OC5CC(CO)C(O)C(O)C5O)C4CC=C(C)C)C=6C=CC(OC)=CC6,literal,77076145-1,literal,Epimedin A,literal,10.1248/YAKUSHI1947.109.4_271,en,literal,110623-72-8,,
1139,uri,http://www.wikidata.org/entity/Q93013439,uri,http://www.wikidata.org/entity/Q72470867,literal,Epimedium grandiflorum var. koreanum,literal,OKOVXNDIKBDKAA-OIAFWOJHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2OC3OC(CO)C(O)C(O)C3O)=C(OC=4C1=C(O)C=C(OC5CC(CO)C(O)C(O)C5O)C4CC=C(C)C)C=6C=CC(OC)=CC6,literal,77076145-1,literal,Epimedin A,literal,10.1002/RCM.3664,en,literal,110623-72-8,,
1140,uri,http://www.wikidata.org/entity/Q15336054,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis fendleri,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106647-1,literal,palmatine,literal,10.1016/S0305-1978(01)00025-4,en,literal,3486-67-7,literal,CHEMBL206106
1141,uri,http://www.wikidata.org/entity/Q15224175,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis morrisonensis,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106916-1,literal,palmatine,literal,10.2307/4117899,en,literal,3486-67-7,literal,CHEMBL206106
1142,uri,http://www.wikidata.org/entity/Q158503,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,3937-1,literal,Reticuline,literal,10.1016/0031-9422(90)85265-H,en,literal,485-19-8,literal,CHEMBL401501
1143,uri,http://www.wikidata.org/entity/Q818744,uri,http://www.wikidata.org/entity/Q6057465,literal,Berberis actinacantha,literal,IAFYZOROUCWFHK-UHFFFAOYSA-N,literal,O=C1C=CC2(C=C1OC3=CC=C(C=C3)CC4C5=CC(OC)=C(OC)C=C5CCN4C)C=6C(OC)=C(OC)C=C7C6C(N(C)CC7)C2,literal,106382-1,literal,pakistanamine,literal,10.3987/R-1984-10-2231,en,literal,36506-66-8,,
1144,uri,http://www.wikidata.org/entity/Q15336054,uri,http://www.wikidata.org/entity/Q63370,literal,Berberis fendleri,literal,NSFSLUUZQIAOOX-QEWKCGBTSA-N,literal,CCC1=C2C=C3C(=C4C(=O)C(C(=C5C(C(C(=N5)C=C6C(=C(C(=CC(=C1C)N2)N6)C=C)C)C)CCC(=O)O)C4=N3)C(=O)OC)C,literal,106647-1,literal,pheophorbide,literal,10.1016/S0305-1978(01)00025-4,en,literal,15664-29-6,,
1145,uri,http://www.wikidata.org/entity/Q426965,uri,http://www.wikidata.org/entity/Q5404446,literal,Berberis darwinii,literal,WDKYDMULARNCIS-GQCTYLIASA-N,literal,CCOC(=O)C=CC1=CC(=C(C=C1)O)O,literal,273235-2,literal,ethyl trans-caffeate,literal,10.1002/9780470514344.CH14,en,literal,66648-50-8,literal,CHEMBL17347
1146,uri,http://www.wikidata.org/entity/Q908926,uri,http://www.wikidata.org/entity/Q53858035,literal,Berberis koreana,literal,DKZBBWMURDFHNE-NSCUHMNNSA-N,literal,O=CC=CC1=CC=C(O)C(OC)=C1,literal,106819-1,literal,(E)-4-hydroxy-3-methoxycinnamaldehyde,literal,10.1016/J.BMCL.2011.02.104,en,literal,20649-42-7,,
1147,uri,http://www.wikidata.org/entity/Q645805,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis aggregata,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106394-1,literal,palmatine,literal,10.1016/S0040-4039(00)84138-6,en,literal,3486-67-7,literal,CHEMBL206106
1148,uri,http://www.wikidata.org/entity/Q645805,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis aggregata,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106394-1,literal,palmatine,literal,10.1016/S0040-4039(00)81439-2,en,literal,3486-67-7,literal,CHEMBL206106
1149,uri,http://www.wikidata.org/entity/Q645805,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis aggregata,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106394-1,literal,palmatine,literal,10.1016/S0031-9422(00)82337-7,en,literal,3486-67-7,literal,CHEMBL206106
1150,uri,http://www.wikidata.org/entity/Q17791283,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis heterobotrys,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,77112340-1,literal,Reticuline,literal,10.1007/BF00630564,en,literal,485-19-8,literal,CHEMBL401501
1151,uri,http://www.wikidata.org/entity/Q158563,uri,http://www.wikidata.org/entity/Q6086296,literal,Berberis vulgaris,literal,OVSQVDMCBVZWGM-QSOFNFLRSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,328527-2,literal,isoquercetin,literal,10.1007/BF00579837,en,literal,482-35-9,literal,CHEMBL250450
1152,uri,http://www.wikidata.org/entity/Q15336054,uri,http://www.wikidata.org/entity/Q6823935,literal,Berberis fendleri,literal,OCNYGKNIVPVPPX-HWKANZROSA-N,literal,COC(=O)C=CC1=CC(=C(C=C1)O)O,literal,106647-1,literal,caffeic acid methyl ester,literal,10.1016/S0305-1978(01)00025-4,en,literal,67667-67-8,literal,CHEMBL17001
1153,uri,http://www.wikidata.org/entity/Q908926,uri,http://www.wikidata.org/entity/Q7179425,literal,Berberis koreana,literal,CCQDWIRWKWIUKK-QKYBYQKWSA-O,literal,COC1=CC(=CC(=C1O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,literal,106819-1,literal,petunidin 3-O-beta-D-glucoside,literal,10.1007/BF00579163,en,literal,6988-81-4,literal,CHEMBL1784264
1154,uri,http://www.wikidata.org/entity/Q4077995,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis cretica,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106572-1,literal,palmatine,literal,10.1021/NP50043A025,en,literal,3486-67-7,literal,CHEMBL206106
1155,uri,http://www.wikidata.org/entity/Q4077992,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis crataegina,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106568-1,literal,palmatine,literal,10.1016/S0024-3205(02)02200-2,en,literal,3486-67-7,literal,CHEMBL206106
1156,uri,http://www.wikidata.org/entity/Q4077992,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis crataegina,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106568-1,literal,palmatine,literal,10.1007/BF01373804,en,literal,3486-67-7,literal,CHEMBL206106
1157,uri,http://www.wikidata.org/entity/Q4077992,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis crataegina,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106568-1,literal,palmatine,literal,10.1016/S0031-9422(00)82337-7,en,literal,3486-67-7,literal,CHEMBL206106
1158,uri,http://www.wikidata.org/entity/Q4077999,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis nummularia,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106940-1,literal,palmatine,literal,10.1007/BF00630533,en,literal,3486-67-7,literal,CHEMBL206106
1159,uri,http://www.wikidata.org/entity/Q4077997,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis oblonga,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106944-1,literal,palmatine,literal,10.1007/BF00629649,en,literal,3486-67-7,literal,CHEMBL206106
1160,uri,http://www.wikidata.org/entity/Q4078002,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis sibirica,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,107079-1,literal,palmatine,literal,10.1007/BF00630540,en,literal,3486-67-7,literal,CHEMBL206106
1161,uri,http://www.wikidata.org/entity/Q4078001,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis heteropoda,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106735-1,literal,palmatine,literal,10.2307/4117899,en,literal,3486-67-7,literal,CHEMBL206106
1162,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis integerrima,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,106778-1,literal,palmatine,literal,10.1007/BF00629649,en,literal,3486-67-7,literal,CHEMBL206106
1163,uri,http://www.wikidata.org/entity/Q4077999,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis nummularia,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,106940-1,literal,Reticuline,literal,10.1007/BF00630533,en,literal,485-19-8,literal,CHEMBL401501
1164,uri,http://www.wikidata.org/entity/Q4077997,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis oblonga,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,106944-1,literal,Reticuline,literal,10.1007/BF00630564,en,literal,485-19-8,literal,CHEMBL401501
1165,uri,http://www.wikidata.org/entity/Q4077997,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis oblonga,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,106944-1,literal,Reticuline,literal,10.1007/BF00629649,en,literal,485-19-8,literal,CHEMBL401501
1166,uri,http://www.wikidata.org/entity/Q4078001,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis heteropoda,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,106735-1,literal,Reticuline,literal,10.1007/BF00630120,en,literal,485-19-8,literal,CHEMBL401501
1167,uri,http://www.wikidata.org/entity/Q4078001,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis heteropoda,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,106735-1,literal,Reticuline,literal,10.1007/BF00631012,en,literal,485-19-8,literal,CHEMBL401501
1168,uri,http://www.wikidata.org/entity/Q4078001,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis heteropoda,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,106735-1,literal,Reticuline,literal,10.1007/BF00630680,en,literal,485-19-8,literal,CHEMBL401501
1169,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis integerrima,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,106778-1,literal,Reticuline,literal,10.1007/BF00631016,en,literal,485-19-8,literal,CHEMBL401501
1170,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis integerrima,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,106778-1,literal,Reticuline,literal,10.1007/BF00630564,en,literal,485-19-8,literal,CHEMBL401501
1171,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q6122828,literal,Berberis integerrima,literal,BHLYRWXGMIUIHG-HNNXBMFYSA-N,literal,OC1=CC(=CC=C1OC)CC2C3=CC(O)=C(OC)C=C3CCN2C,literal,106778-1,literal,Reticuline,literal,10.1007/BF00629649,en,literal,485-19-8,literal,CHEMBL401501
1172,uri,http://www.wikidata.org/entity/Q93013439,uri,http://www.wikidata.org/entity/Q72470872,literal,Epimedium grandiflorum var. koreanum,literal,OGYXOOJUJQIDOX-FVCAYHPDSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C1=C(O)C=C(OC4OC(CO)C(O)C(O)C4O)C3CC=C(C)C)C=5C=CC(O)=CC5,literal,77076145-1,literal,Epimedoside A,literal,10.1021/NP50074A029,en,literal,39012-04-9,,
1173,uri,http://www.wikidata.org/entity/Q158563,uri,http://www.wikidata.org/entity/Q56231106,literal,Berberis vulgaris,literal,QAIPRVGONGVQAS-UHFFFAOYSA-N,literal,OC(=O)C=Cc1ccc(O)c(O)c1,literal,328527-2,literal,caffeic acid,literal,10.1007/BF00579837,en,literal,331-39-5,,
1174,uri,http://www.wikidata.org/entity/Q158397,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis thunbergii,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,107136-1,literal,palmatine,literal,10.1007/BF02254817,en,literal,3486-67-7,literal,CHEMBL206106
1175,uri,http://www.wikidata.org/entity/Q158397,uri,http://www.wikidata.org/entity/Q6634283,literal,Berberis thunbergii,literal,QUCQEUCGKKTEBI-UHFFFAOYSA-N,literal,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC(=C(C=C4CC3)OC)OC)OC,literal,107136-1,literal,palmatine,literal,10.1080/13880200390500768,en,literal,3486-67-7,literal,CHEMBL206106
1176,uri,http://www.wikidata.org/entity/Q4077990,uri,http://www.wikidata.org/entity/Q7179425,literal,Berberis sieboldii,literal,CCQDWIRWKWIUKK-QKYBYQKWSA-O,literal,COC1=CC(=CC(=C1O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,literal,107082-1,literal,petunidin 3-O-beta-D-glucoside,literal,10.1007/BF00579163,en,literal,6988-81-4,literal,CHEMBL1784264
1177,uri,http://www.wikidata.org/entity/Q4078001,uri,http://www.wikidata.org/entity/Q7179425,literal,Berberis heteropoda,literal,CCQDWIRWKWIUKK-QKYBYQKWSA-O,literal,COC1=CC(=CC(=C1O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,literal,106735-1,literal,petunidin 3-O-beta-D-glucoside,literal,10.1007/BF00579163,en,literal,6988-81-4,literal,CHEMBL1784264
1178,uri,http://www.wikidata.org/entity/Q4078004,uri,http://www.wikidata.org/entity/Q7179425,literal,Berberis integerrima,literal,CCQDWIRWKWIUKK-QKYBYQKWSA-O,literal,COC1=CC(=CC(=C1O)O)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)OC4C(C(C(C(O4)CO)O)O)O,literal,106778-1,literal,petunidin 3-O-beta-D-glucoside,literal,10.1007/BF00579163,en,literal,6988-81-4,literal,CHEMBL1784264
1179,uri,http://www.wikidata.org/entity/Q93013439,uri,http://www.wikidata.org/entity/Q63408653,literal,Epimedium grandiflorum var. koreanum,literal,HGXBRUKMWQGOIE-WZBLMQSHSA-N,literal,OC1=CC=C(C=C1OC)C2OCC3C(OCC23)C4=CC=C(O)C(OC)=C4,literal,77076145-1,literal,epipinoresinol,literal,10.1021/NP400831P,en,literal,24404-50-0,,
1180,uri,http://www.wikidata.org/entity/Q158503,uri,http://www.wikidata.org/entity/Q72461828,literal,Berberis,literal,TWSZDJCOYVYRGM-UHFFFAOYSA-N,literal,CC1=C2C=CC3=C(C2=C[N+]4=C1C5=CC(=C(C=C5C=C4)OC)OC)OCO3,literal,3937-1,literal,Dehydrocavidine,literal,10.1021/NP50015A006,en,literal,83218-34-2,,
1181,uri,http://www.wikidata.org/entity/Q908926,uri,http://www.wikidata.org/entity/Q63398108,literal,Berberis koreana,literal,NRPFNQUDKRYCNX-UHFFFAOYSA-N,literal,COC1=CC=C(C=C1)CC(=O)O,literal,106819-1,literal,4-methoxyphenylacetic acid,literal,10.1016/J.BMCL.2011.02.104,en,literal,104-01-8,,
1182,uri,http://www.wikidata.org/entity/Q5726282,uri,http://www.wikidata.org/entity/Q76009749,literal,Berberis laurina,literal,YJRWQNIRFXVBRB-WDYNHAJCSA-N,literal,OC1=C(OC)C=C2C3=C1OC=4C=C5C(=CC4OC)CCN(C)C5CC6=CC=C(OC)C(OC7=CC=C(C=C7)CC3N(C)CC2)=C6,literal,106830-1,literal,Homoaromoline,literal,10.1021/NP50061A010,en,literal,17132-74-0,,
1183,uri,http://www.wikidata.org/entity/Q4077999,uri,http://www.wikidata.org/entity/Q82042126,literal,Berberis nummularia,literal,FELOSQQXIHRUSH-UHFFFAOYSA-N,literal,CN1CCC2=CC(=C(C=C2C1)O)OC,literal,106940-1,literal,Corypalline,literal,10.1007/BF02273928,en,literal,450-14-6,,
1184,uri,http://www.wikidata.org/entity/Q818761,uri,http://www.wikidata.org/entity/Q7406319,literal,Berberis ilicifolia,literal,GVTRUVGBZQJVTF-YJYMSZOUSA-N,literal,CN1CCC23C=C(C(=O)C=C2C1CC4=C3C(=C(C=C4)OC)O)OC,literal,60446839-2,literal,salutaridine,literal,10.3987/COM-94-6909,en,literal,1936-18-1,literal,CHEMBL404097
1185,uri,http://www.wikidata.org/entity/Q15335598,uri,http://www.wikidata.org/entity/Q82991769,literal,Berberis lycium,literal,BOIKIQGXBLVZFH-WUFINQPMSA-N,literal,OC=1C=C2C(=CC1OC3=CC=C(C=C3)CC4C5=CC(O)=C(OC)C=C5CCN4C)CC6C=7C(=CC(OC)=C(O)C27)CCN6C,literal,106865-1,literal,"4H-Dibenzo(de,g)quinoline-1,10-diol, 5,6,6a,7-tetrahydro-2-methoxy-6-methyl-9-(4-(((1S)-1,2,3,4-tetrahydro-7-hydroxy-6-methoxy-2-methyl-1-isoquinolinyl)methyl)phenoxy)-, (6aR)-",literal,10.1007/978-1-4614-0560-3_5,en,literal,77754-91-7,,
1186,uri,http://www.wikidata.org/entity/Q481675,uri,http://www.wikidata.org/entity/Q82976560,literal,Berberis amurensis,literal,GLYPKDKODVRYGP-UHFFFAOYSA-N,literal,COC1=CC=C2C=C3C4=CC5=C(C=C4CCN3C=C2C1=O)OCO5,literal,106405-1,literal,793JX7VC6J,literal,10.1007/BF00630564,en,literal,6847-93-4,,
1187,uri,http://www.wikidata.org/entity/Q481675,uri,http://www.wikidata.org/entity/Q82976560,literal,Berberis amurensis,literal,GLYPKDKODVRYGP-UHFFFAOYSA-N,literal,COC1=CC=C2C=C3C4=CC5=C(C=C4CCN3C=C2C1=O)OCO5,literal,106405-1,literal,793JX7VC6J,literal,10.1007/BF00630534,en,literal,6847-93-4,,
1188,uri,http://www.wikidata.org/entity/Q481675,uri,http://www.wikidata.org/entity/Q82976560,literal,Berberis amurensis,literal,GLYPKDKODVRYGP-UHFFFAOYSA-N,literal,COC1=CC=C2C=C3C4=CC5=C(C=C4CCN3C=C2C1=O)OCO5,literal,106405-1,literal,793JX7VC6J,literal,10.3987/S(B)-1982-01-0063,en,literal,6847-93-4,,
1189,uri,http://www.wikidata.org/entity/Q5726282,uri,http://www.wikidata.org/entity/Q76085489,literal,Berberis laurina,literal,LFFQVHXIFJLJSP-IZLXSDGUSA-N,literal,OC1=CC=C2C=C1OC3=CC=C(C=C3)CC4C5=C(OC=6C=C7C(=CC6OC)CCN(C)C7C2)C(O)=C(OC)C=C5CCN4C,literal,106830-1,literal,"(1R,14S)-20,25-dimethoxy-15,30-dimethyl-8,23-dioxa-15,30-diazaheptacyclo[22.6.2.29,12.13,7.114,18.027,31.022,33]hexatriaconta-3(36),4,6,9(35),10,12(34),18,20,22(33),24,26,31-dodecaene-6,21-diol",literal,10.1021/NP50061A010,en,literal,519-53-9,,
1190,uri,http://www.wikidata.org/entity/Q4078001,uri,http://www.wikidata.org/entity/Q82230500,literal,Berberis heteropoda,literal,CWKBTNZNPCPAPB-UHFFFAOYSA-N,literal,O=C1C=2C(O)=C(OC)C=CC2C=C3C4=CC=5OCOC5C=C4CCN13,literal,106735-1,literal,Oxyberberrubine,literal,10.1007/BF00631012,en,literal,29580-82-3,,
1191,uri,http://www.wikidata.org/entity/Q5726282,uri,http://www.wikidata.org/entity/Q76084819,literal,Berberis laurina,literal,JZUTXVTYJDCMDU-MOPGFXCFSA-N,literal,CN1CCC2=CC3=C(C=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OCO3,literal,106830-1,literal,L-hydrastine,literal,10.2307/4117899,en,literal,118-08-1,,
1192,uri,http://www.wikidata.org/entity/Q1790536,uri,http://www.wikidata.org/entity/Q83062248,literal,Berberis empetrifolia,literal,PJBCPYBIOOFQBE-URLMMPGGSA-N,literal,OC=1C=C2C(=CC1OC3=CC=C(C=C3)CC4C5=CC(OC)=C(OC)C=C5CCN4C)CC6C=7C(=CC(OC)=C(O)C27)CCN6C,literal,106632-1,literal,Pakistanine,literal,10.1016/S0040-4039(00)97526-9,en,literal,36506-69-1,,
