,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structureLabel.type,structureLabel,refDOI.type,refDOI,structureLabel.xml:lang,structure_cas.type,structure_cas,chembl_id.type,chembl_id
127,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q76414780,literal,Limonium sinense,literal,QAXISZJBSORHRN-NFBKMPQASA-N,literal,O=C(OC1CC=2C(O)=CC(O)=CC2OC1C3=CC(O)=C(O)C(O)=C3)C4=CC(OC)=C(O)C(OC)=C4,literal,686978-1,literal,"Epigallocatechin 3-O-(3,5-di-O-methylgallate)",literal,10.1055/S-2000-8547,en,,,,
128,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q407857,literal,Limonium gmelini,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,literal,686792-1,literal,rutin,literal,10.1007/S10600-005-0012-3,en,literal,153-18-4,literal,CHEMBL226335
129,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q82038228,literal,Plumbago zeylanica,literal,YKPXIWHBRBFRQM-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C=CC(=C2C1=O)O)O,literal,687109-1,literal,Methylnaphthazarin,literal,10.1039/P19880000407,en,literal,14554-09-7,,
130,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q409478,literal,Limonium sinense,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,686978-1,literal,quercetin,literal,10.1055/S-2000-8547,en,literal,117-39-5,literal,CHEMBL50
131,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q424567,literal,Limonium axillare,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686655-1,literal,apigenin,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,520-36-5,literal,CHEMBL28
132,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q424567,literal,Limonium axillare,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686655-1,literal,apigenin,literal,10.3109/13880209409083017,en,literal,520-36-5,literal,CHEMBL28
133,uri,http://www.wikidata.org/entity/Q17243215,uri,http://www.wikidata.org/entity/Q409478,literal,Limonium popovii,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,686928-1,literal,quercetin,literal,10.1007/S10600-005-0012-3,en,literal,117-39-5,literal,CHEMBL50
134,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q422044,literal,Limonium axillare,literal,AFSDNFLWKVMVRB-UHFFFAOYSA-N,literal,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,literal,686655-1,literal,ellagic acid,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,476-66-4,literal,CHEMBL6246
135,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q739601,literal,Plumbago zeylanica,literal,CIEYTVIYYGTCCI-UHFFFAOYSA-N,literal,CC(=CCC1=C(C(=O)c2ccccc2C1=O)O)C,literal,687109-1,literal,lapachol,literal,10.1016/J.PHYTOL.2009.11.007,en,literal,84-79-7,literal,CHEMBL15193
136,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q51617505,literal,Limonium gmelini,literal,XMOCLSLCDHWDHP-IUODEOHRSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,686792-1,literal,(-)-epigallocatechin,literal,10.1007/S10600-006-0052-3,en,literal,970-74-1,,
137,uri,http://www.wikidata.org/entity/Q21036,uri,http://www.wikidata.org/entity/Q409478,literal,Armeria maritima,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,19793-2,literal,quercetin,literal,10.1016/0305-1978(95)97456-7,en,literal,117-39-5,literal,CHEMBL50
138,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q82646657,literal,Limonium sinense,literal,VSHUQLRHTJOKTA-UHFFFAOYSA-N,literal,O=C(C=Cc1ccc(O)c(O)c1)NCCc1ccc(O)cc1,literal,686978-1,literal,"3-(3,4-Dihydroxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enamide",literal,10.1055/S-2000-8540,en,literal,70185-64-7,,
139,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q393339,literal,Limonium gmelini,literal,WMBWREPUVVBILR-WIYYLYMNSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,literal,686792-1,literal,epigallocatechin gallate,literal,10.1007/S10600-006-0052-3,en,literal,989-51-5,literal,CHEMBL297453
140,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q393339,literal,Limonium gmelini,literal,WMBWREPUVVBILR-WIYYLYMNSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,literal,686792-1,literal,epigallocatechin gallate,literal,10.1007/S10600-005-0012-3,en,literal,989-51-5,literal,CHEMBL297453
141,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q415011,literal,Limonium sinense,literal,IQPNAANSBPBGFQ-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,686978-1,literal,luteolin,literal,10.1055/S-2000-8547,en,literal,491-70-3,literal,CHEMBL151
142,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q72479982,literal,Limonium gmelini,literal,XMOCLSLCDHWDHP-SWLSCSKDSA-N,literal,OC=1C=C(O)C2=C(OC(C3=CC(O)=C(O)C(O)=C3)C(O)C2)C1,literal,686792-1,literal,(+)-gallocatechin,literal,10.1007/S10600-006-0052-3,en,literal,970-73-0,,
143,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q4532976,literal,Limonium axillare,literal,VFPFQHQNJCMNBZ-UHFFFAOYSA-N,literal,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,literal,686655-1,literal,ethyl gallate,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,831-61-8,literal,CHEMBL453196
144,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q27145564,literal,Limonium sinense,literal,FOHXFLPXBUAOJM-MGMURXEASA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,literal,686978-1,literal,myricetin 3-O-beta-D-galactopyranoside,literal,10.1055/S-2000-8547,en,literal,15648-86-9,literal,CHEMBL462244
145,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q418374,literal,Limonium sinense,literal,FTVWIRXFELQLPI-ZDUSSCGKSA-N,literal,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,literal,686978-1,literal,naringenin,literal,10.1055/S-2000-8547,en,literal,480-41-1,literal,CHEMBL9352
146,uri,http://www.wikidata.org/entity/Q17243215,uri,http://www.wikidata.org/entity/Q27145564,literal,Limonium popovii,literal,FOHXFLPXBUAOJM-MGMURXEASA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,literal,686928-1,literal,myricetin 3-O-beta-D-galactopyranoside,literal,10.1007/S10600-005-0012-3,en,literal,15648-86-9,literal,CHEMBL462244
147,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q375837,literal,Limonium gmelini,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,686792-1,literal,gallic acid,literal,10.1007/S10600-005-0012-3,en,literal,149-91-7,literal,CHEMBL288114
148,uri,http://www.wikidata.org/entity/Q10878176,uri,http://www.wikidata.org/entity/Q375837,literal,Limonium wrightii,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,687038-1,literal,gallic acid,literal,10.1078/0944-7113-00112,en,literal,149-91-7,literal,CHEMBL288114
149,uri,http://www.wikidata.org/entity/Q21036,uri,http://www.wikidata.org/entity/Q72487340,literal,Armeria maritima,literal,VDIPNVCWMXZNFY-UHFFFAOYSA-N,literal,O=C(O)CCNC,literal,19793-2,literal,3-(Methylamino)propanoic acid,literal,10.1034/J.1399-3054.2000.100302.X,en,literal,2679-14-3,,
150,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q82919204,literal,Plumbago zeylanica,literal,TXVAHWOABLOYCD-UHFFFAOYSA-N,literal,O=C1C=C(C(=O)C2=CC=C(C(O)=C12)C=3C=CC=4C(=O)C(=CC(=O)C4C3O)C)C,literal,687109-1,literal,"(2,2'-Binaphthalene)-5,5',8,8'-tetrone, 1,1'-dihydroxy-6,6'-dimethyl-",literal,10.1016/S0031-9422(02)00519-8,en,literal,20175-85-3,,
151,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q409478,literal,Limonium gmelini,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,686792-1,literal,quercetin,literal,10.1007/S10600-005-0012-3,en,literal,117-39-5,literal,CHEMBL50
152,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q27137382,literal,Plumbago zeylanica,literal,RSZDAYHEZSRVHS-UHFFFAOYSA-N,literal,CC(=CCC1=C(C=C2C(=C1)C=CC(=O)O2)OC)C,literal,687109-1,literal,suberosin,literal,10.1016/S0031-9422(02)00519-8,en,literal,581-31-7,literal,CHEMBL1928409
153,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q3539173,literal,Plumbago zeylanica,literal,HBOQXIRUPVQLKX-BBWANDEASA-N,literal,CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC,literal,687109-1,literal,trilinolein,literal,10.1016/J.FITOTE.2004.03.009,en,literal,537-40-6,,
154,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q3459685,literal,Limonium sinense,literal,SBHXYTNGIZCORC-ZDUSSCGKSA-N,literal,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,literal,686978-1,literal,eriodictyol,literal,10.1055/S-2000-8547,en,literal,552-58-9,literal,CHEMBL8996
155,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q83059251,literal,Plumbago zeylanica,literal,XCRMWTKECYDCOD-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C=CC(=C2C1=O)C3=C4C(=C(C=C3)O)C(=O)C=C(C4=O)C)O,literal,687109-1,literal,"8,8'-Biplumbagin",literal,10.1039/P19880000407,en,literal,33927-59-2,,
156,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q83059251,literal,Plumbago zeylanica,literal,XCRMWTKECYDCOD-UHFFFAOYSA-N,literal,CC1=CC(=O)C2=C(C=CC(=C2C1=O)C3=C4C(=C(C=C3)O)C(=O)C=C(C4=O)C)O,literal,687109-1,literal,"8,8'-Biplumbagin",literal,10.1016/S0031-9422(02)00519-8,en,literal,33927-59-2,,
157,uri,http://www.wikidata.org/entity/Q157375,uri,http://www.wikidata.org/entity/Q76306514,literal,Limonium,literal,CRBYNQCDRNZCNX-DUXPYHPUSA-N,literal,O=C(C=CC1=CC=C(O)C(O)=C1)C=2C(O)=CC(O)=CC2O,literal,32154-1,literal,"2',3,4,4',6'-Pentahydroxychalcone",literal,10.1016/S0031-9422(00)88547-7,en,,,,
158,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q6948223,literal,Limonium sinense,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,literal,686978-1,literal,Myricitrin,literal,10.1055/S-2000-8540,en,literal,17912-87-7,literal,CHEMBL454576
159,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q6948223,literal,Limonium sinense,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,literal,686978-1,literal,Myricitrin,literal,10.1055/S-2000-8547,en,literal,17912-87-7,literal,CHEMBL454576
160,uri,http://www.wikidata.org/entity/Q6549865,uri,http://www.wikidata.org/entity/Q72487340,literal,Limonium ramosissimum,literal,VDIPNVCWMXZNFY-UHFFFAOYSA-N,literal,O=C(O)CCNC,literal,686943-1,literal,3-(Methylamino)propanoic acid,literal,10.1034/J.1399-3054.2000.100302.X,en,literal,2679-14-3,,
161,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q27121979,literal,Limonium sinense,literal,FTVWIRXFELQLPI-CYBMUJFWSA-N,literal,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,literal,686978-1,literal,(R)-naringenin,literal,10.1055/S-2000-8547,en,,,,
162,uri,http://www.wikidata.org/entity/Q17243215,uri,http://www.wikidata.org/entity/Q6948223,literal,Limonium popovii,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,literal,686928-1,literal,Myricitrin,literal,10.1007/S10600-005-0012-3,en,literal,17912-87-7,literal,CHEMBL454576
163,uri,http://www.wikidata.org/entity/Q17243215,uri,http://www.wikidata.org/entity/Q27145562,literal,Limonium popovii,literal,FOHXFLPXBUAOJM-LIBJPBHASA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O,literal,686928-1,literal,myricetin 3-O-beta-D-glucopyranoside,literal,10.1007/S10600-005-0012-3,en,literal,19833-12-6,literal,CHEMBL1221722
164,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q951449,literal,Limonium sinense,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686978-1,literal,myricetin,literal,10.1055/S-2000-8540,en,literal,529-44-2,literal,CHEMBL164
165,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q951449,literal,Limonium sinense,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686978-1,literal,myricetin,literal,10.1055/S-2000-8547,en,literal,529-44-2,literal,CHEMBL164
166,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q27136299,literal,Plumbago zeylanica,literal,GRBHNQFQFHLCHO-BHMAJAPKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)C,literal,687109-1,literal,lupenone,literal,10.1016/J.FITOTE.2004.03.009,en,literal,1617-70-5,literal,CHEMBL486393
167,uri,http://www.wikidata.org/entity/Q17243215,uri,http://www.wikidata.org/entity/Q951449,literal,Limonium popovii,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686928-1,literal,myricetin,literal,10.1007/S10600-005-0012-3,en,literal,529-44-2,literal,CHEMBL164
168,uri,http://www.wikidata.org/entity/Q21036,uri,http://www.wikidata.org/entity/Q951449,literal,Armeria maritima,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,19793-2,literal,myricetin,literal,10.1016/0305-1978(95)97456-7,en,literal,529-44-2,literal,CHEMBL164
169,uri,http://www.wikidata.org/entity/Q15251113,uri,http://www.wikidata.org/entity/Q424567,literal,Limonium sinense,literal,KZNIFHPLKGYRTM-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686978-1,literal,apigenin,literal,10.1055/S-2000-8547,en,literal,520-36-5,literal,CHEMBL28
170,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q6948223,literal,Limonium gmelini,literal,DCYOADKBABEMIQ-OWMUPTOHSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,literal,686792-1,literal,Myricitrin,literal,10.1007/S10600-005-0012-3,en,literal,17912-87-7,literal,CHEMBL454576
171,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q27136065,literal,Plumbago zeylanica,literal,JCLYMCVRBRHEHI-TWDDPRSNSA-N,literal,CCCCCCCCCCCCCCCC(=O)OCC1C(C(C(C(O1)OC2CCC3(C4CCC5(C(C4CC=C3C2)CCC5C(C)CCC(CC)C(C)C)C)C)O)O)O,literal,687109-1,literal,sitoindoside I,literal,10.1016/J.FITOTE.2004.03.009,en,literal,18749-71-8,,
172,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q739601,literal,Plumbago zeylanica,literal,CIEYTVIYYGTCCI-UHFFFAOYSA-N,literal,CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)C,literal,687109-1,literal,lapachol,literal,10.1016/J.PHYTOL.2009.11.007,en,literal,84-79-7,literal,CHEMBL15193
173,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q408428,literal,Limonium gmelini,literal,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C(=O)O,literal,686792-1,literal,syringic acid,literal,10.1007/S10600-005-0012-3,en,literal,530-57-4,literal,CHEMBL1414
174,uri,http://www.wikidata.org/entity/Q10878176,uri,http://www.wikidata.org/entity/Q408428,literal,Limonium wrightii,literal,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,literal,COC1=CC(=CC(=C1O)OC)C(=O)O,literal,687038-1,literal,syringic acid,literal,10.4268/CJCMM20120413,en,literal,530-57-4,literal,CHEMBL1414
175,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q739601,literal,Plumbago zeylanica,literal,CWPGNVFCJOPXFB-UHFFFAOYSA-N,literal,CC(=CCC1=C(C(=O)c2ccccc2C1=O)O)C,literal,687109-1,literal,lapachol,literal,10.1016/J.PHYTOL.2009.11.007,en,literal,84-79-7,literal,CHEMBL15193
176,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q951449,literal,Limonium gmelini,literal,IKMDFBPHZNJCSN-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,literal,686792-1,literal,myricetin,literal,10.1007/S10600-005-0012-3,en,literal,529-44-2,literal,CHEMBL164
177,uri,http://www.wikidata.org/entity/Q21036,uri,http://www.wikidata.org/entity/Q414116,literal,Armeria maritima,literal,QAIPRVGONGVQAS-DUXPYHPUSA-N,literal,C1=CC(=C(C=C1C=CC(=O)O)O)O,literal,19793-2,literal,trans-caffeic acid,literal,10.1016/0305-1978(95)97456-7,en,literal,331-39-5,literal,CHEMBL145
178,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q393336,literal,Limonium axillare,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,686655-1,literal,kaempferol,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,520-18-3,literal,CHEMBL150
179,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q393336,literal,Limonium axillare,literal,IYRMWMYZSQPJKC-UHFFFAOYSA-N,literal,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,literal,686655-1,literal,kaempferol,literal,10.3109/13880209409083017,en,literal,520-18-3,literal,CHEMBL150
180,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q82474518,literal,Limonium gmelini,literal,GCWMEFUMPZHUFF-UHFFFAOYSA-N,literal,C1=C(C=C2C(=C1O)C(=O)C(=C(O2)C3=CC(=C(C=C3O)O)O)O)O,literal,686792-1,literal,5'-Hydroxymorin,literal,10.1007/S10600-005-0012-3,en,literal,37751-25-0,,
181,uri,http://www.wikidata.org/entity/Q50847393,uri,http://www.wikidata.org/entity/Q27114671,literal,Plumbago scandens,literal,YUPNHTWYVBHLMG-KSBSHMNSSA-N,literal,CC1CC(=O)C2=C(C1O)C=CC=C2O,literal,30243613-2,literal,Isoshinanolone,literal,10.1016/0031-9422(86)88047-5,en,,,literal,CHEMBL2023569
182,uri,http://www.wikidata.org/entity/Q542644,uri,http://www.wikidata.org/entity/Q83119818,literal,Limonium sinuatum,literal,MIXPHKVHUNRPCY-ROSPJSJWSA-N,literal,O=C1C(O)=C(OC2=CC(OC3OC(CO)C(O)C(O)C3O)=CC(O)=C12)C=4C=C(O)C(O)=C(OC)C4,literal,686979-1,literal,Laricitrin 7-monoglucoside,literal,10.1021/NP50035A019,en,literal,89345-45-9,,
183,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q375837,literal,Limonium axillare,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,686655-1,literal,gallic acid,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,149-91-7,literal,CHEMBL288114
184,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q375837,literal,Limonium axillare,literal,LNTHITQWFMADLM-UHFFFAOYSA-N,literal,C1=C(C=C(C(=C1O)O)O)C(=O)O,literal,686655-1,literal,gallic acid,literal,10.3109/13880209409083017,en,literal,149-91-7,literal,CHEMBL288114
185,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q76512068,literal,Limonium gmelini,literal,SBEOEJNITMVWLK-KJCLSZHRSA-N,literal,O=C1C(OC2OCC(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=C(O)C(O)=C(O)C4,literal,686792-1,literal,Myricetin 3-arabinoside,literal,10.1007/S10600-005-0012-3,en,literal,132679-85-7,,
186,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q27114671,literal,Plumbago zeylanica,literal,YUPNHTWYVBHLMG-KSBSHMNSSA-N,literal,CC1CC(=O)C2=C(C1O)C=CC=C2O,literal,687109-1,literal,Isoshinanolone,literal,10.1016/S0031-9422(02)00519-8,en,,,literal,CHEMBL2023569
187,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q27114671,literal,Plumbago zeylanica,literal,YUPNHTWYVBHLMG-KSBSHMNSSA-N,literal,CC1CC(=O)C2=C(C1O)C=CC=C2O,literal,687109-1,literal,Isoshinanolone,literal,10.1016/0031-9422(86)88047-5,en,,,literal,CHEMBL2023569
188,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q27114671,literal,Plumbago zeylanica,literal,YUPNHTWYVBHLMG-KSBSHMNSSA-N,literal,CC1CC(=O)C2=C(C1O)C=CC=C2O,literal,687109-1,literal,Isoshinanolone,literal,10.1016/0031-9422(83)80232-5,en,,,literal,CHEMBL2023569
189,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q2858300,literal,Limonium axillare,literal,NTDLXWMIWOECHG-YRCFQSNFSA-N,literal,C1C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O,literal,686655-1,literal,apiin,literal,10.1002/1521-4184(20008)333:8<275::AID-ARDP275>3.0.CO;2-4,en,literal,26544-34-3,literal,CHEMBL1535342
190,uri,http://www.wikidata.org/entity/Q17241338,uri,http://www.wikidata.org/entity/Q2858300,literal,Limonium axillare,literal,NTDLXWMIWOECHG-YRCFQSNFSA-N,literal,C1C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC=C(C=C5)O)O)CO)O)O)O)(CO)O,literal,686655-1,literal,apiin,literal,10.3109/13880209409083017,en,literal,26544-34-3,literal,CHEMBL1535342
191,uri,http://www.wikidata.org/entity/Q724593,uri,http://www.wikidata.org/entity/Q422044,literal,Limonium gmelini,literal,AFSDNFLWKVMVRB-UHFFFAOYSA-N,literal,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,literal,686792-1,literal,ellagic acid,literal,10.1007/S10600-005-0012-3,en,literal,476-66-4,literal,CHEMBL6246
192,uri,http://www.wikidata.org/entity/Q1073831,uri,http://www.wikidata.org/entity/Q105183185,literal,Ceratostigma willmottianum,literal,NPNNKDMSXVRADT-UHFFFAOYSA-N,literal,COc1cc(C=CC(=O)NCCc2ccc(O)cc2)ccc1O,literal,686560-1,literal,N-feruloyltyramine; Moupinamide,literal,10.1021/NP970044U,en,literal,65646-26-6,,
193,uri,http://www.wikidata.org/entity/Q5240308,uri,http://www.wikidata.org/entity/Q105282187,literal,Plumbago zeylanica,literal,UZGVQXUOHSUMJU-RGXKXQQBSA-N,literal,O=C(O)C(CCC=C(C)C)C1NC(=N)N(CC(O)CCOC2OCC(O)C(O)C2O)C1,literal,687109-1,literal,"(2R)-2-[(4R)-2-amino-1-[2-hydroxy-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxybutyl]-4,5-dihydroimidazol-4-yl]-6-methylhept-5-enoic acid",literal,10.1021/NP400235S,en,,,,
