,organism.type,organism,structure.type,structure,organism_name.type,organism_name,structure_inchikey.type,structure_inchikey,structure_smiles.type,structure_smiles,ipniID.type,ipniID,structure_cas.type,structure_cas,structureLabel.xml:lang,structureLabel.type,structureLabel,refDOI.type,refDOI,chembl_id.type,chembl_id
116,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q105286907,literal,Dendrophthoe longiflora,literal,VINLXEARMQYDRP-VMIGUQFHSA-N,literal,O=C(OC1CC(O)C2(C)C(CCC3(C)C2C(OCC)C=C4C5CC(C)(C)CCC5(C)CCC43C)C1(C)C)C,literal,548312-1,,,en,literal,3beta-Acetoxy-11alpha-ethoxyoleana-12-ene-1beta-ol,literal,10.1248/CPB.54.740,,
117,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q121802,literal,Loranthus tanakae,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,550266-1,literal,64997-52-0,en,literal,beta-sitosterol,literal,10.1248/CPB.36.1180,,
118,uri,http://www.wikidata.org/entity/Q10930143,uri,http://www.wikidata.org/entity/Q104917048,literal,Taxillus theifer,literal,AQTBBFSRSWPHIU-MYYSRTQBSA-N,literal,O=C(OC(C1=CC=C(OC)C(OC)=C1)C(OC2=CC(OC)=C(OC)C=C2CC=C)C)C,literal,913404-1,,,en,literal,"[(1R,2R)-1-(3,4-dimethoxyphenyl)-2-(4,5-dimethoxy-2-prop-2-enylphenoxy)propyl] acetate",literal,10.1080/14786419.2010.529443,,
119,uri,http://www.wikidata.org/entity/Q104865676,uri,http://www.wikidata.org/entity/Q104193958,literal,Scurrula fusca,literal,OXQKEKGBFMQTML-UHFFFAOYSA-N,literal,OCC(O)C(O)C(O)C(O)C(O)CO,literal,551520-1,literal,527-06-0,en,literal,perseitol,literal,10.1248/CPB.50.489,,
120,uri,http://www.wikidata.org/entity/Q15050563,uri,http://www.wikidata.org/entity/Q180912,literal,Taxillus chinensis,literal,DRLFMBDRBRZALE-UHFFFAOYSA-N,literal,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,literal,552130-1,literal,73-31-4,en,literal,melatonin,literal,10.1016/S0024-3205(03)00252-2,literal,CHEMBL45
121,uri,http://www.wikidata.org/entity/Q15353988,uri,http://www.wikidata.org/entity/Q105270561,literal,Psittacanthus cucullaris,literal,UDWUZPSSUIWBKB-LAPUEANGSA-N,literal,O=C1OC=2C(OC)=C(OC3OCC(O)C(O)C3O)C=C4C(=O)OC5=C(OC)C(O)=CC1=C5C24,literal,551367-1,,,en,literal,3-O-MethylduchesideA,literal,10.1021/NP980543A,,
122,uri,http://www.wikidata.org/entity/Q15353988,uri,http://www.wikidata.org/entity/Q121802,literal,Psittacanthus cucullaris,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,551367-1,literal,19044-06-5,en,literal,beta-sitosterol,literal,10.1021/NP980543A,,
123,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q15410900,literal,Loranthus tanakae,literal,NPJICTMALKLTFW-OFUAXYCQSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)C(C)C,literal,550266-1,literal,474-58-8,en,literal,sitogluside,literal,10.1248/CPB.36.1180,literal,CHEMBL506678
124,uri,http://www.wikidata.org/entity/Q15356475,uri,http://www.wikidata.org/entity/Q105276092,literal,Tripodanthus acutifolius,literal,UNPNZVOVXZXVPA-XIXKKTEDSA-N,literal,OC1=CC=C(C=C1O)CCC(OC2OC(CO)C(O)C(O)C2O)C,literal,552219-1,,,en,literal,Tripodantoside,literal,10.1016/J.JEP.2010.05.015,,
125,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q104950951,literal,Dendrophthoe falcata,literal,CACUJZIALZRTTC-VOAUEXJWSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=O)C)CCC5(C)CCC43C)C1(C)C)C,literal,548263-1,,,en,literal,"[(1R,3aR,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bS)-1-acetyl-3a,5a,5b,8,8,11a-hexamethyl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] acetate",literal,10.1248/CPB.54.740,,
126,uri,http://www.wikidata.org/entity/Q14623244,uri,http://www.wikidata.org/entity/Q106039677,literal,Scurrula parasitica,literal,LGZSARJAXHVXEV-YEJVQPDVSA-N,literal,O=C1OC2CC3(C)C(O)(C4OC4C53OC5)C1C2C(O)(C)C,literal,551550-1,,,en,literal,coriatin,literal,10.1248/CPB.35.182,,
127,uri,http://www.wikidata.org/entity/Q15353988,uri,http://www.wikidata.org/entity/Q105229819,literal,Psittacanthus cucullaris,literal,QXQRDKINPINYFD-SCBIHCBJSA-N,literal,O=C1OC=2C(OC)=C(OC3OCC(O)C(O)C3O)C=C4C(=O)OC5=C(OC)C(OC)=CC1=C5C24,literal,551367-1,,,en,literal,"6,7,14-trimethoxy-13-{[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy}-2,9-dioxatetracyclo[6.6.2.0⁴,¹⁶.0¹¹,¹⁵]hexadeca-1(15),4(16),5,7,11,13-hexaene-3,10-dione",literal,10.1021/NP980543A,,
128,uri,http://www.wikidata.org/entity/Q10914052,uri,http://www.wikidata.org/entity/Q105014816,literal,Loranthus kaoi,literal,GPGFGFUBECSNTG-SFTVRKLSSA-N,literal,O=C1C2=C(O)C=C(OC3OC(CO)C(O)C(O)C3O)C=C2OC(C=4C=CC=CC4)C1,literal,912765-1,,,en,literal,Pinocembrin-7-O-D-glucoside,literal,10.38212/2224-6614.2870,,
129,uri,http://www.wikidata.org/entity/Q104865676,uri,http://www.wikidata.org/entity/Q105202868,literal,Scurrula fusca,literal,OXQKEKGBFMQTML-IECVIRLLSA-N,literal,OCC(O)C(O)C(O)C(O)C(O)CO,literal,551520-1,,,en,literal,"(2R,3R,4S,5R,6S)-heptane-1,2,3,4,5,6,7-heptol",literal,10.1248/CPB.50.489,,
130,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q105331714,literal,Dendrophthoe falcata,literal,XNJAMPWVGPBWJX-UPMILAHOSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(CCC5(C)CCC43C)C(C(=O)O)C)C1(C)C)C,literal,548263-1,,,en,literal,(20S)-3beta-Acetoxylupa-29-oic acid,literal,10.1248/CPB.54.740,,
131,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q121802,literal,Hyphear tanakae,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,548829-1,literal,19044-06-5,en,literal,beta-sitosterol,literal,10.1248/CPB.36.1180,,
132,uri,http://www.wikidata.org/entity/Q164391,uri,http://www.wikidata.org/entity/Q105154811,literal,Loranthus europaeus,literal,LOMXQCXSNSCLNP-KEXGRDQZSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC)=CC(O)=C13)C=4C=CC(O)=C(O)C4,literal,549404-1,,,en,literal,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-3-[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",literal,10.1021/NP50036A034,,
133,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q105202673,literal,Scurrula atropurpurea,literal,OXGUCUVFOIWWQJ-LDWSSRBJSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,literal,551495-1,,,en,literal,"3-(6-Deoxy-alpha-L-glucopyranosyloxy)-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one",literal,10.1248/CPB.51.343,,
134,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q105286733,literal,Hyphear tanakae,literal,VIBQTHVPSCUSGA-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCC,literal,548829-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) hexadecanoate",literal,10.1248/CPB.36.1180,,
135,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q105345106,literal,Ileostylus micranthus,literal,XZQNIGOVYWOROY-ZLNDBNLZSA-N,literal,O=C1OC(=C2C(=C1)C3(C)C4OC4CC5(C(=O)OC(C2O)C53)C)C(C)C,literal,548834-1,,,en,literal,3-deoxy Nagilactone C,literal,10.1021/NP50077A015,,
136,uri,http://www.wikidata.org/entity/Q5256810,uri,http://www.wikidata.org/entity/Q105132845,literal,Dendrophthoe falcata,literal,JPJFFXBKQYGGMF-OPRPSYRCSA-N,literal,O=C(OC1CCC2(C)C3C(=O)C=C4C5C(C)C(C)CCC5(C)CCC4(C)C3(C)CCC2C1(C)C)C,literal,548263-1,,,en,literal,3|A-Acetoxyurs-12-en-11-one,literal,10.1248/CPB.54.740,,
137,uri,http://www.wikidata.org/entity/Q14623244,uri,http://www.wikidata.org/entity/Q104193930,literal,Scurrula parasitica,literal,OXGUCUVFOIWWQJ-UHFFFAOYSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC=3C=C(O)C=C(O)C13)C=4C=CC(O)=C(O)C4,literal,551550-1,,,en,literal,quercitrin,literal,10.1248/CPB.51.343,,
138,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q104950951,literal,Dendrophthoe longiflora,literal,CACUJZIALZRTTC-VOAUEXJWSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=O)C)CCC5(C)CCC43C)C1(C)C)C,literal,548312-1,,,en,literal,"[(1R,3aR,5aR,5bR,7aR,9S,11aR,11bR,13aR,13bS)-1-acetyl-3a,5a,5b,8,8,11a-hexamethyl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl] acetate",literal,10.1248/CPB.54.740,,
139,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q105255902,literal,Hyphear tanakae,literal,SMGALHQWCQAJSC-UHFFFAOYSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC)=CC(O)=C13)C=4C=CC(O)=CC4,literal,548829-1,,,en,literal,"5-Hydroxy-2-(4-hydroxyphenyl)-7-methoxy-3-(3,4,5-trihydroxy-6-methyloxan-2-yl)oxychromen-4-one",literal,10.1248/CPB.36.1180,,
140,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q105289469,literal,Hyphear tanakae,literal,VNBGHGMZQVPXNW-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCCCC,literal,548829-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) octadecanoate",literal,10.1248/CPB.36.1180,,
141,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q105331714,literal,Dendrophthoe longiflora,literal,XNJAMPWVGPBWJX-UPMILAHOSA-N,literal,O=C(OC1CCC2(C)C(CCC3(C)C2CCC4C5C(CCC5(C)CCC43C)C(C(=O)O)C)C1(C)C)C,literal,548312-1,,,en,literal,(20S)-3beta-Acetoxylupa-29-oic acid,literal,10.1248/CPB.54.740,,
142,uri,http://www.wikidata.org/entity/Q10958342,uri,http://www.wikidata.org/entity/Q105342367,literal,Taxillus kaempferi,literal,XUJNKPZDIVKHBE-UHFFFAOYSA-N,literal,O=C(OCC1OC(OC2C(=O)C=3C(O)=CC(O)=CC3OC2C4=CC=C(O)C(O)=C4)C(O)C(O)C1O)C5=CC(O)=C(O)C(O)=C5,literal,552147-1,,,en,literal,"[6-[[2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-2,3-dihydrochromen-3-yl]oxy]-3,4,5-trihydroxyoxan-2-yl]methyl 3,4,5-trihydroxybenzoate",literal,10.1246/CL.1978.259,,
143,uri,http://www.wikidata.org/entity/Q15236027,uri,http://www.wikidata.org/entity/Q1649777,literal,Scurrula ferruginea,literal,OXGUCUVFOIWWQJ-HQBVPOQASA-N,literal,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,literal,551519-1,literal,522-12-3,en,literal,quercitrin,literal,10.1515/ZNC-2002-11-1224,literal,CHEMBL82242
144,uri,http://www.wikidata.org/entity/Q10930143,uri,http://www.wikidata.org/entity/Q105216816,literal,Taxillus theifer,literal,PYVVKTYHVHGNMI-VNCVQCAHSA-N,literal,O=C(OC(C1=CC=C(OC)C(OC)=C1)C(OC2=CC=C(C=CC)C=C2OC)C)C,literal,913404-1,,,en,literal,"[(1S,2S)-1-(3,4-dimethoxyphenyl)-2-[2-methoxy-4-[(E)-prop-1-enyl]phenoxy]propyl] acetate",literal,10.1080/14786419.2010.529443,,
145,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q115952079,literal,Hyphear tanakae,literal,WOGSMORPVRYINS-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCCCCCCCCCC,literal,548829-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) tetracosanoate",literal,10.1248/CPB.36.1180,,
146,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q15410250,literal,Scurrula atropurpurea,literal,FPJFPMQEUVMUKU-CDDCGRQRSA-N,literal,CC1C(C(C(C(O1)OCC2C(CC3=CC(=C(C=C3C2C4=CC(=C(C=C4)O)OC)O)OC)CO)O)O)O,literal,551495-1,,,en,literal,Aviculin,literal,10.1248/CPB.51.343,literal,CHEMBL2332673
147,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q105312039,literal,Ileostylus micranthus,literal,WSQWPVHORPUSOR-CGHNLBQJSA-N,literal,OC1CCC2(C)C(CCC3C4CCC(C(C)CC=C(CC)C(C)C)C4(C)CCC32)C1,literal,548834-1,,,en,literal,"(3S,5S,8R,9S,10S,13R,14S,17R)-17-[(E,2R)-5-ethyl-6-methylhept-4-en-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-3-ol",literal,10.1016/J.PHYTOL.2011.07.011,,
148,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q115951756,literal,Loranthus tanakae,literal,SECUUYKZNJZFAK-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCCCCCCCC,literal,550266-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) docosanoate",literal,10.1248/CPB.36.1180,,
149,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q15410999,literal,Hyphear tanakae,literal,VXZBFBRLRNDJCS-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,548829-1,literal,7138-40-1,en,literal,heptacosanoic acid,literal,10.1248/CPB.36.1180,,
150,uri,http://www.wikidata.org/entity/Q15353988,uri,http://www.wikidata.org/entity/Q121802,literal,Psittacanthus cucullaris,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,551367-1,literal,83-46-5,en,literal,beta-sitosterol,literal,10.1021/NP980543A,,
151,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q104919288,literal,Scurrula atropurpurea,literal,AVAZTTIAQSFWRK-JKPLZBKSSA-N,literal,OC1=CC=C(C=C1OC)C2C3=CC(O)=C(OC)C=C3CC(OC)C2COC4OC(C)C(O)C(O)C4O,literal,551495-1,,,en,literal,"(2R,3R,4R,5R,6S)-2-[[(1S,2S,3R)-7-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3,6-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-methyloxane-3,4,5-triol",literal,10.1248/CPB.51.343,,
152,uri,http://www.wikidata.org/entity/Q65936252,uri,http://www.wikidata.org/entity/Q105132845,literal,Dendrophthoe longiflora,literal,JPJFFXBKQYGGMF-OPRPSYRCSA-N,literal,O=C(OC1CCC2(C)C3C(=O)C=C4C5C(C)C(C)CCC5(C)CCC4(C)C3(C)CCC2C1(C)C)C,literal,548312-1,,,en,literal,3|A-Acetoxyurs-12-en-11-one,literal,10.1248/CPB.54.740,,
153,uri,http://www.wikidata.org/entity/Q14623244,uri,http://www.wikidata.org/entity/Q115971987,literal,Scurrula parasitica,literal,LGZSARJAXHVXEV-UHFFFAOYSA-N,literal,O=C1OC2CC3(C)C(O)(C4OC4C53OC5)C1C2C(O)(C)C,literal,551550-1,,,en,literal,CID 73813185,literal,10.1142/S0192415X14500025,,
154,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q115952439,literal,Hyphear tanakae,literal,KVQXXBQOZHLGBV-UHFFFAOYSA-N,literal,O=C(OC1CCC2(C)C3CCC4C5C(C(=C)C)CCC5(C)CC(O)C4(C)C3(C)C(O)CC2C1(C)C)CCCCCCCCCCCCCCCCCCC,literal,548829-1,,,en,literal,"(5,6-Dihydroxy-3a,5a,5b,8,8,11a-hexamethyl-1-prop-1-en-2-yl-1,2,3,4,5,6,7,7a,9,10,11,11b,12,13,13a,13b-hexadecahydrocyclopenta[a]chrysen-9-yl) icosanoate",literal,10.1248/CPB.36.1180,,
155,uri,http://www.wikidata.org/entity/Q18074496,uri,http://www.wikidata.org/entity/Q121802,literal,Hyphear tanakae,literal,KZJWDPNRJALLNS-VJSFXXLFSA-N,literal,CCC(CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)C(C)C,literal,548829-1,literal,83-46-5,en,literal,beta-sitosterol,literal,10.1248/CPB.36.1180,,
156,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q105112477,literal,Ileostylus micranthus,literal,IFYRIBWUCBXOPI-NWGMYNHESA-N,literal,O=C1C=C2C3CCC(C(=C)CCC(CC)C(C)C)C3(C)CCC2C4(C)CCC(O)CC14,literal,548834-1,,,en,literal,"(3S,5S,9R,10R,13R,14R,17R)-17-[(5R)-5-ethyl-6-methylhept-1-en-2-yl]-3-hydroxy-10,13-dimethyl-1,2,3,4,5,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-6-one",literal,10.1016/J.PHYTOL.2011.07.011,,
157,uri,http://www.wikidata.org/entity/Q135391,uri,http://www.wikidata.org/entity/Q384111,literal,Nuytsia floribunda,literal,QGJZLNKBHJESQX-FZFNOLFKSA-N,literal,CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C)O)C)C(=O)O,literal,550616-1,literal,472-15-1,en,literal,betulinic acid,literal,10.1039/JR9520004065,literal,CHEMBL269277
158,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q422590,literal,Loranthus tanakae,literal,UKMSUNONTOPOIO-UHFFFAOYSA-N,literal,CCCCCCCCCCCCCCCCCCCCCC(=O)O,literal,550266-1,literal,112-85-6,en,literal,behenic acid,literal,10.1248/CPB.36.1180,literal,CHEMBL1173474
159,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q23050136,literal,Scurrula atropurpurea,literal,PFTAWBLQPZVEMU-UKRRQHHQSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,551495-1,literal,490-46-0,en,literal,(−)-epicatechin,literal,10.1248/CPB.51.343,literal,CHEMBL583912
160,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q60235,literal,Scurrula atropurpurea,literal,RYYVLZVUVIJVGH-UHFFFAOYSA-N,literal,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,literal,551495-1,literal,58-08-2,en,literal,caffeine,literal,10.1248/CPB.51.343,literal,CHEMBL113
161,uri,http://www.wikidata.org/entity/Q10914052,uri,http://www.wikidata.org/entity/Q27115730,literal,Loranthus kaoi,literal,PFTAWBLQPZVEMU-HIFRSBDPSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,912765-1,literal,18829-70-4,en,literal,(-)-catechin,literal,10.38212/2224-6614.2870,literal,CHEMBL200715
162,uri,http://www.wikidata.org/entity/Q10903128,uri,http://www.wikidata.org/entity/Q83044071,literal,Loranthus tanakae,literal,LOMXQCXSNSCLNP-UFGFRKJLSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC)=CC(O)=C13)C=4C=CC(O)=C(O)C4,literal,550266-1,literal,20188-83-4,en,literal,Rhamnetin-3-rhamnoside,literal,10.1248/CPB.36.1180,,
163,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q206844,literal,Scurrula atropurpurea,literal,YAPQBXQYLJRXSA-UHFFFAOYSA-N,literal,CN1C=NC2=C1C(=O)NC(=O)N2C,literal,551495-1,literal,83-67-0,en,literal,theobromine,literal,10.1248/CPB.51.343,literal,CHEMBL1114
164,uri,http://www.wikidata.org/entity/Q18075063,uri,http://www.wikidata.org/entity/Q76005848,literal,Ileostylus micranthus,literal,DGNOPGIIPQKNHD-RSKPZANQSA-N,literal,O=C1OC(=C2C(=C1)C3(C)C4OC4C(O)C5(C(=O)OC(C2O)C53)C)C(C)C,literal,548834-1,literal,24338-53-2,en,literal,"(1S,2S,4R,5R,6R,9S,10R,17R)-5,10-dihydroxy-1,6-dimethyl-12-propan-2-yl-3,8,13-trioxapentacyclo[7.7.1.02,4.06,17.011,16]heptadeca-11,15-diene-7,14-dione",literal,10.1021/NP50077A015,,
165,uri,http://www.wikidata.org/entity/Q15356475,uri,http://www.wikidata.org/entity/Q407857,literal,Tripodanthus acutifolius,literal,IKGXIBQEEMLURG-NVPNHPEKSA-N,literal,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O)C5=CC(=C(C=C5)O)O)O)O)O)O)O)O,literal,552219-1,literal,153-18-4,en,literal,rutin,literal,10.1016/J.JEP.2010.05.015,literal,CHEMBL226335
166,uri,http://www.wikidata.org/entity/Q164391,uri,http://www.wikidata.org/entity/Q83044071,literal,Loranthus europaeus,literal,LOMXQCXSNSCLNP-UFGFRKJLSA-N,literal,O=C1C(OC2OC(C)C(O)C(O)C2O)=C(OC3=CC(OC)=CC(O)=C13)C=4C=CC(O)=C(O)C4,literal,549404-1,literal,20188-83-4,en,literal,Rhamnetin-3-rhamnoside,literal,10.1021/NP50036A034,,
167,uri,http://www.wikidata.org/entity/Q15356030,uri,http://www.wikidata.org/entity/Q415007,literal,Taxillus liquidambaricola,literal,PFTAWBLQPZVEMU-DZGCQCFKSA-N,literal,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,literal,552150-1,literal,154-23-4,en,literal,(+)-catechin,literal,10.1016/0031-9422(93)85370-7,literal,CHEMBL311498
168,uri,http://www.wikidata.org/entity/Q15236027,uri,http://www.wikidata.org/entity/Q409478,literal,Scurrula ferruginea,literal,REFJWTPEDVJJIY-UHFFFAOYSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,literal,551519-1,literal,117-39-5,en,literal,quercetin,literal,10.1515/ZNC-2002-11-1224,literal,CHEMBL50
169,uri,http://www.wikidata.org/entity/Q135391,uri,http://www.wikidata.org/entity/Q418628,literal,Nuytsia floribunda,literal,MIJYXULNPSFWEK-GTOFXWBISA-N,literal,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,literal,550616-1,literal,508-02-1,en,literal,oleanolic acid,literal,10.1039/JR9520004065,literal,CHEMBL168
170,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q82256773,literal,Scurrula atropurpurea,literal,ZRDMQHHJJMWDNV-UHFFFAOYSA-N,literal,CCCCCC#CC#CC#CCCCCCCC(=O)O,literal,551495-1,literal,203399-13-7,en,literal,"8,10,12-Octadecatriynoic acid",literal,10.1248/CPB.51.343,,
171,uri,http://www.wikidata.org/entity/Q10958342,uri,http://www.wikidata.org/entity/Q9163056,literal,Taxillus kaempferi,literal,BDCDNTVZSILEOY-UXYNSRGZSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(O4)CO)O)O)O)O,literal,552147-1,literal,572-30-5,en,literal,avicularin,literal,10.1248/YAKUSHI1947.116.2_148,literal,CHEMBL471282
172,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q27116668,literal,Scurrula atropurpurea,literal,ZQPPMHVWECSIRJ-UHFFFAOYSA-N,literal,CCCCCCCCC=CCCCCCCCC(=O)O,literal,551495-1,literal,2027-47-6,en,literal,octadec-9-enoic acid,literal,10.1248/CPB.51.343,,
173,uri,http://www.wikidata.org/entity/Q15356475,uri,http://www.wikidata.org/entity/Q5242815,literal,Tripodanthus acutifolius,literal,OVSQVDMCBVZWGM-DTGCRPNFSA-N,literal,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O,literal,552219-1,literal,482-36-0,en,literal,hyperoside,literal,10.1016/J.JEP.2010.05.015,,
174,uri,http://www.wikidata.org/entity/Q15354793,uri,http://www.wikidata.org/entity/Q27286664,literal,Scurrula atropurpurea,literal,DTOSIQBPPRVQHS-IUQGRGSQSA-N,literal,CCC=CCC=CCC=CCCCCCCCC(=O)O,literal,551495-1,literal,28290-79-1,en,literal,elaidolinolenic acid,literal,10.1248/CPB.51.343,,
